Time,Open,High,Low,Close,Volume,Count,Wap
20200115,166.22,167.94,166,167.65,24569,12198,167.186
20200116,168.34,169.88,168.25,169.69,33553.94,16163,169.298
20200117,169.97,170.35,168.68,168.82,27739.58,11465,169.332
20200121,168,168.52,167.27,167.81,35488.03,10593,167.785
20200122,168.22,168.62,167.02,167.25,23171.26,10002,167.738
20200123,167.22,167.96,165.46,167.54,29023.52,13195,167.006
20200124,168.28,168.36,164.24,165.11,42852.35,18637,165.631
20200127,163.87,164.48,162.42,163.75,42772.03,16850,163.518
20200128,164.01,165.4,163.67,164.73,23609.7,11585,164.89
20200129,165.1,165.56,163.58,163.66,23618.91,10897,164.424
20200130,163,164.13,161.96,163.99,30355.82,16951,163.13
20200131,163.55,163.6,160.03,160.64,60429.4,28711,161.003
20200203,161.32,162.93,161.23,162.32,32302.89,16039,162.176
20200204,163.92,165.31,163.88,164.76,32050.37,12945,164.769
20200205,165.93,167.59,165.69,167.48,34047.1,18022,166.858
20200206,168.19,168.2,166.67,166.8,26482.77,13308,167.183
20200207,166.37,167.11,164.41,164.79,30441.88,14195,165.178
20200210,164.7,166.21,164.46,166.19,25337.04,10260,165.397
20200211,166.28,167.95,166.28,166.96,25772.94,13216,167.1
20200212,167.59,168.29,167.28,167.48,19592.87,8766,167.95
20200213,167.31,168.94,166.64,168.73,23393.89,11676,168.25
20200214,169,169.18,167.34,167.91,24450.95,10873,167.967
20200218,167.14,168.06,166.45,167.85,22652.22,11296,167.376
20200219,168.02,169.14,167.84,168.93,21987.9,10464,168.518
20200220,168.2,169.1,166.6,168.39,35818.14,16238,168.319
20200221,167.96,168.43,166.33,167.1,32415.24,15259,167.211
20200224,163.03,163.25,161.1,163.04,52763.68,25455,162.112
20200225,162.69,162.95,155.96,157.03,74832.23,41946,158.169
20200226,156,158.49,153.04,153.47,67208.29,39856,156.007
20200227,153.66,155.01,147,148.71,82008.03,47588,151.387
20200228,146.07,149.3,143.92,149,117209.79,62902,145.748
20200302,149.38,151.39,144.69,150.96,62645.84,34045,148.688
20200303,151.14,154.19,146.32,148.39,66208.76,32522,149.565
20200304,149.74,152.45,148.52,151.5,61332.82,30425,150.885
20200305,149.95,149.95,145.49,147.44,54704.28,29701,147.471
20200306,145.88,146.13,140.99,143.23,61503.45,33825,143.496
20200309,137.1,137.1,128.95,133.3,101466.02,42415,132.25
20200310,134.46,137,128.04,131.62,82900.81,42222,132.258
20200311,130.77,132.26,124.18,125.75,78376.03,38572,127.383
20200312,120.81,121,108.01,109.58,126621.78,42923,114.08
20200313,114.75,121.31,109.55,118.96,119102.2,50672,115.633
20200316,113,113,101.43,105.25,130372.78,52155,105.853
20200317,109.99,111.02,100.61,104.98,137555.12,53915,106.624
20200318,103.55,106.73,96.26,103.36,136020,48036,100.164
20200319,99.13,106.79,95.69,102.23,135447.56,53656,103.014
20200320,107.42,109.75,99.6,100,123198.86,55273,103.983
20200323,97.71,107.06,95.95,101.57,108320.62,53731,99.927
20200324,105,110.81,103,108.66,123454.27,63672,107.331
20200325,110.12,114,106.02,109.43,100004.24,51914,110.041
20200326,107.46,117.6,106.81,116.61,96594.98,52465,115.416
20200327,114.08,116.01,110.9,111.54,82098.29,37018,112.905
20200330,111.01,115.38,110.82,114.92,74474.22,42298,113.675
20200331,115.36,116.16,111.5,111.51,85381.9,43239,114.096
20200401,108.64,110.37,105.53,107.14,86282.51,44243,107.645
20200402,108.38,110.38,104.58,107,97977.77,54011,107.332
20200403,106.52,108,102.6,104.21,71088.69,40097,104.804
20200406,109.13,113.33,108.69,112.7,93639.15,47116,111.522
20200407,115.21,118.62,111.57,112.6,91673.62,50257,115.123
20200408,112.05,119.24,112.05,118.56,95510.48,52469,117.223
20200409,119.39,124.6,116.42,124.45,126832.09,67826,123.008
20200413,121.54,123.51,119.11,121.65,84251.2,45946,120.71
20200414,122.83,124.88,121.3,122.7,65343.86,38447,123.086
20200415,120.38,120.85,116.53,116.57,66396.03,35542,117.906
20200416,118.84,124.42,114.56,122.96,88389.63,44373,117.307
20200417,123.1,123.2,120.06,121.81,81641.03,39985,121.712
20200420,121.45,122.87,118.82,121.08,75416,36026,120.783
20200421,119.02,119.43,116.21,118.61,62654.51,34534,117.836
20200422,118.8,120.99,118.26,118.5,52388.7,22700,119.545
20200423,119.09,122.89,118.98,119.5,75388.13,36772,120.992
20200424,119.9,123.31,119.52,122.25,42182.33,21995,121.741
20200427,124.35,128.44,123.8,127.27,60789.79,30996,126.566
20200428,128.02,131.64,127.28,129.84,84949.62,41771,129.703
20200429,130.96,136.84,130,135.92,83308.54,42385,134.91
20200430,135.26,135.85,128,128.88,79722.13,39437,131.174
20200501,126.81,127.59,123.29,125.48,89919.56,34096,125.193
20200504,123.88,125.89,122.26,125.65,58184.67,30405,124.382
20200505,127.79,129.9,126,127.14,58487.83,31663,127.897
20200506,127.28,128.2,124.2,124.92,53701.65,32090,126.344
20200507,126.88,128.76,126.56,128.71,55149.99,30191,127.679
20200508,129.38,132.75,129.15,132.73,72928.7,30995,131.381
20200511,132.84,133,129.34,130.87,65511.73,32874,131.143
20200512,130.75,132.75,124.67,124.78,88421.5,43257,128.976
20200513,126.1,127.53,120.44,123.18,104971.36,58786,123.334
20200514,122,123.83,117.18,123.71,117909.13,70755,120.917
20200515,123.77,125.53,121,124.56,85719.86,42755,124.024
20200518,127.85,133.38,127.71,132.98,96850.61,51269,132.094
20200519,132.78,133.45,129.4,130.7,62109.41,33940,131.863
20200520,131.12,134.97,131.12,133.99,69188.02,36526,133.834
20200521,133.85,135.05,132.4,134.82,62687.15,38606,134.241
20200522,131.81,135.3,131.68,134.98,44811.58,25326,134.157
20200526,138.34,140.52,138.31,138.92,72768.27,37566,139.365
20200527,141.11,143.72,137.34,143.56,82634.57,45248,141.281
20200528,144.12,144.79,138.96,139.65,87463.19,50531,142.038
20200529,139,140.33,136.41,139.9,105930.03,55266,138.161
20200601,139.8,141.67,137.8,138.68,58670.97,30876,140.37
20200602,140.13,142,139.57,142,51632.16,31258,141.085
20200603,142.36,146.06,142.04,145.35,83083.53,42135,144.791
20200604,143.27,145.59,142.5,144.76,66656.63,38486,144.313
20200605,148.21,152.31,146,150.2,116706.5,61380,150.726
20200608,150.05,153.49,150.05,153.19,66996.85,34495,152.796
20200609,151.74,151.81,149.06,151.01,86784.55,44830,150.374
20200610,151.55,151.55,143.87,143.99,104052.77,52175,147.221
20200611,141.06,142.54,134.79,136.8,145787.6,73414,137.672
20200612,138.38,141.04,134.15,137.87,139452.56,83032,137.46
20200615,132.68,142.77,132.48,142.74,106617.35,61115,138.309
20200616,143.12,147.54,141.03,144.7,116464.92,60814,144.73
20200617,145.47,146.4,140.75,140.75,71301.72,35194,142.782
20200618,141.39,143.31,139.73,142.6,49008.67,26752,141.641
20200619,142.94,144.5,139.5,139.7,94666.38,51562,141.63
20200622,141,143.45,138.83,143.3,69945.65,33767,141.246
20200623,144.08,145.23,142.4,142.6,44600.28,22789,143.515
20200624,142.23,142.3,136.31,138.25,82585.85,47590,138.834
20200625,136.65,140.76,136.3,140.25,83850.79,42840,138.875
20200626,139.45,140.41,136.5,136.75,92380.26,49316,137.32
20200629,137.96,142.25,137.1,141.86,80652.87,34929,140.433
20200630,140.67,143.62,140.31,142.74,62273.38,31331,142.511
20200701,142.71,144.51,141.06,141.8,48576.54,27040,142.584
20200702,143,145.26,141.91,142.65,52994.41,30215,143.516
20200706,145.28,146.05,142.93,144.02,43471.75,23936,143.932
20200707,142.53,143.44,140.48,140.96,38447.01,20576,141.871
20200708,141,142.5,139.1,142.07,49562.58,28919,141.011
20200709,141.58,142.35,137.24,139.56,60061.5,37109,139.35
20200710,138.02,141.89,137.66,141.5,53749.62,30750,140.536
20200713,142.26,144.64,139.26,140.33,64644.54,37664,142.233
20200714,139.71,144.32,138.65,143.8,65219.24,35330,140.616
20200715,143.41,147.99,143.18,147.44,89421.82,47025,146.593
20200716,146.42,146.85,144.89,146.21,52225.32,29787,145.884
20200717,145.55,147.59,145.5,146.54,36382.42,21227,146.628
20200720,145.49,146.85,145.16,145.98,38138.97,20884,145.926
20200721,147.05,149.15,147,148.21,52266.58,24886,148.096
20200722,147.46,148.67,146,148.06,36994.48,21895,147.889
20200723,148.96,150.2,146.7,148.56,44966.22,26732,148.566
20200724,147.49,148.25,145.56,145.9,39255.82,21955,146.515
20200727,146.5,147.9,145.39,147.84,24357.27,14294,146.766
20200728,147.55,148.04,145.99,146.6,25038.72,15624,147.095
20200729,146.7,149.44,146.51,149.06,46156.15,15875,148.819
20200730,147.95,149.37,146.33,149.03,49472.23,24642,148.08
20200731,148.2,148.65,144.68,147.24,56772.45,29832,146.45
20200803,147,149.96,146.44,149.76,43666.47,22697,149.086
20200804,149.7,150.99,148.88,150.89,39369.06,22827,150.246
20200805,151.99,154.1,151.74,153.98,36312.09,17838,153.02
20200806,154.4,154.44,152.91,153.73,37246.68,21974,153.643
20200807,153.66,156.3,152.9,156.17,40114.04,21222,155.238
20200810,156.66,158.82,156.21,157.76,43819.72,24638,157.921
20200811,158.81,159.93,156.16,157.53,67110.37,29058,158.151
20200812,158.86,159.06,156.5,157.22,37089.26,22786,157.794
20200813,157.23,158.52,156.65,157.69,32894.77,20528,157.464
20200814,156.83,157.75,155.5,156.9,26100.68,14327,156.826
20200817,157.32,158.15,156.76,158.04,21492.57,13585,157.64
20200818,157.93,158.27,155.72,156.39,27985.05,14374,156.623
20200819,156.49,158.04,155.74,155.98,32464.78,17583,157.061
20200820,155.5,156.48,154.54,156.05,34541.04,19231,155.688
20200821,155.65,155.66,153.61,154.5,35283.5,17148,154.581
20200824,155.37,156.65,154.34,156.59,32734.11,17319,155.698
20200825,157.14,157.66,154.79,156.5,32509.82,16615,156.039
20200826,156.38,156.77,155.16,155.7,32163.33,14868,155.704
20200827,155.51,156.99,154.65,156.45,36460.56,18180,155.967
20200828,156.68,157.37,155.75,157.16,29732.64,14102,156.615
20200831,157.8,158.02,154.99,155.5,33919.2,15806,156.011
20200901,156.11,157.61,154.45,157.61,33347.91,17999,156.415
20200902,157.8,158.98,156.18,158.83,33421.85,18679,157.74
20200903,158.84,158.84,152.97,153.81,71720.79,39006,154.952
20200904,155.34,156.44,149.29,152.97,63041.65,39462,152.634
20200908,154.37,154.37,147.5,148.98,55765.36,31305,150.696
20200909,150.54,152.77,150.27,152.25,38314.96,23724,151.78
20200910,151.17,153.87,149.94,150.63,46760.93,25057,151.437
20200911,151,151.54,147.68,148.95,44998.32,22004,149.403
20200914,151,153.42,150.28,153.25,39422.68,19752,152.517
20200915,153.5,154.75,152.86,153.4,32279.93,19193,153.835
20200916,153.92,156.84,153.85,154.94,44106.94,24869,155.21
20200917,152.76,154.4,151.75,153.7,41460.94,24349,153.382
20200918,153.44,155.28,151.14,153.45,54094.41,27416,153.424
20200921,151.49,151.49,146.34,148.56,68272.94,38928,147.789
20200922,147.88,149.3,146.56,149.01,33062.72,19263,148.245
20200923,148.5,149.43,143.43,143.75,67095.34,29411,145.764
20200924,144.57,146.51,142.09,145.09,68490.57,35674,144.225
20200925,144.31,146.84,142.37,146.09,39862.14,20376,145.554
20200928,147.65,150.44,147.56,150.32,37582.2,19236,149.716
20200929,149.3,150.28,148,150.13,35107.62,20409,149.298
20200930,148.63,151.97,148.19,150.2,55072.95,28670,150.25
20201001,151,152.39,149.5,151.93,43214.61,25079,151.055
20201002,149.84,153.57,148.75,152.16,55279.58,29044,152.031
20201005,153.51,157.3,153.44,156.82,40160.25,19609,156.238
20201006,156.68,161,155.62,156.58,69193.35,36733,158.137
20201007,158.13,160.65,157.73,160.6,52046.38,27370,159.584
20201008,160.96,163.08,160.54,163.03,50001.48,21275,161.65
20201009,163.01,163.71,161.81,163.05,37433.16,20149,162.76
20201012,163.01,164.31,162.5,163.97,37901.24,18386,163.607
20201013,162.69,163.21,161.48,162.78,42361.34,20587,162.546
20201014,163.07,163.91,160.89,161.63,37392.27,19719,162.089
20201015,160.42,163.5,158.81,163.4,39522.84,20838,161.432
20201016,163.19,163.7,161.79,162.05,35719.28,17461,162.811
20201019,163.08,164.02,160.03,161.33,38089.86,18967,161.706
20201020,161.69,162.45,159.76,161.2,33851.72,19672,161.397
20201021,160.93,161.36,158.11,158.77,34905.72,20001,160.11
20201022,158.93,162.74,158.93,162.42,36835,20108,161.208
20201023,162.88,163.41,161.27,163.18,45090.79,17980,162.838
20201026,160.56,161.37,157.39,159.34,44838.42,24221,159.505
20201027,160.03,160.26,156.59,157,36769.7,21341,158.675
20201028,156,156,153.02,153.91,62748.79,39413,154.035
20201029,154.25,155.79,151.67,154.19,54274.39,32224,154.073
20201030,152.99,155.27,151.39,153.09,70292.9,36506,153.087
20201102,153.71,156.4,153.67,156.21,45622.31,25862,155.16
20201103,157.88,163.11,157.72,159.46,61075.66,30489,159.685
20201104,156.91,162.35,156.45,160.42,91671.61,52400,159.96
20201105,161,165.57,160.82,163.8,58817.33,34854,164.317
20201106,163.99,166.07,163,163.74,41525.11,23678,164.195
20201109,165.55,178.1,165.16,169.45,111513.48,54100,172.989
20201110,171.41,174.01,169.76,172.11,59376.54,30502,171.947
20201111,173.28,173.88,170.86,172.34,54020.43,25716,172.116
20201112,171.31,172.49,168.35,169.05,65325.47,38163,170.269
20201113,170.89,174.12,170.89,173.8,41318.87,20347,172.804
20201116,175.07,178.43,175,177.26,65909.99,30047,176.986
20201117,177.1,178.8,174.28,177.74,45366.66,22668,176.932
20201118,177.66,179.78,175.3,175.39,46387.47,22144,177.879
20201119,175.09,177.58,174.65,175.68,37217.24,17880,176.443
20201120,176.32,177.94,175.84,177.17,30382.8,16222,177.119
20201123,179.4,182.46,178.31,182.3,38383.8,20416,180.44
20201124,182.6,185.43,182.36,185.02,72935.72,28820,184.2
20201125,184.47,184.68,181.9,184.22,40835.65,18573,183.253
20201127,183.2,184.64,183.2,184.43,21215.04,10230,183.948
20201130,183.29,184.32,180.32,182.61,46127.8,21533,181.749
20201201,183.47,184.18,181.8,182.04,51346.39,28666,182.946
20201202,182.13,183.5,180.76,182.79,28302.01,15961,182.381
20201203,182.65,185.17,182.24,184.32,32398.32,20168,184.145
20201204,184.68,188.47,184.3,188.12,40307.53,20974,187.118
20201207,186.89,188.95,186.76,187.62,19872.39,9532,188.281
20201208,187.78,191.8,186.76,191.61,32968.97,16253,189.749
20201209,192.08,192.81,187.9,189.71,41693.79,21877,190.408
20201210,189.79,192,187.31,191.85,36917.34,19229,190.175
20201211,189.82,191.71,188.3,190.3,42109.64,21112,190.086
20201214,191,193.11,189.89,190.53,43098.98,21682,191.163
20201215,191.12,194.84,190.74,194.36,39423.19,17546,193.427
20201216,195.51,196.02,192.96,194.23,43645.6,21779,194.028
20201217,195,196.59,194.06,196.02,31636,15907,195.545
20201218,196.27,197.82,194.8,196.62,62519.44,26952,196.102
20201221,193.47,195.77,187,194.54,63786.35,26904,193.655
20201222,195.08,197.72,194.9,195.71,34060.99,18570,196.898
20201223,198.04,199.64,197.6,199.41,26950.57,15031,199.03
20201224,199.96,200.34,198.06,199.13,17043.81,8738,199.038
20201228,201.3,201.91,198.04,198.77,56401.34,32800,199.429
20201229,199.04,199.22,193.45,194.08,51819.64,27601,194.928
20201230,195.39,197.48,194.81,196.65,37427.06,20033,196.543
20201231,195.8,196.83,194.64,196.33,46957.04,21810,196.169
20210104,197.82,198.42,190.95,194.18,59893.88,31969,193.984
20210105,193.43,197.61,192.54,196.72,54919.54,19574,196.199
20210106,198,206.77,197.4,205.2,87234.6,46753,203.406
20210107,205.53,209.11,203.75,209.08,49405.28,26284,207.279
20210108,208.89,209.76,204.66,208.15,46647.63,26809,207.563
20210111,205.88,208.85,204.33,208.76,28387.14,15926,206.824
20210112,208.24,211.39,207.65,211.08,36290.3,20873,210.354
20210113,211.09,211.72,209.19,210.49,39736.95,21687,210.302
20210114,211.51,214.99,210.8,213.57,48316.65,26639,213.723
20210115,212.7,213.35,208.27,209.58,48878.16,26774,210.801
20210119,213.11,213.76,211.35,213.25,35821.24,15768,213.121
20210120,213.27,215.98,212.74,214.47,34462.84,20697,214.368
20210121,214.45,215.28,211.95,212.65,33441.01,18636,213.016
20210122,211.48,215.32,210,214.69,42494.14,21451,212.875
20210125,215.08,217.89,211.6,214.43,68739.25,28621,214.628
20210126,214.13,216.68,211.93,213.28,37088.17,20899,214.02
20210127,211.99,212.98,206.41,208.14,74323.33,36848,209.788
20210128,207.75,212.65,207.3,208.78,56782.44,28934,209.985
20210129,208.05,210.99,204.11,204.83,71607.77,34547,207.229
20210201,207,211.57,205.77,210.85,39317.29,21610,208.944
20210202,212.58,214.04,210.89,214.01,31816.14,16856,212.867
20210203,213,214.8,211.61,214.16,32953.97,17629,213.481
20210204,214.35,219.29,213.58,218.7,43149.49,18981,217.851
20210205,219.44,222.45,218.78,222.26,40815.91,18047,221.005
20210208,222.35,227.79,222.01,227.37,38376.59,16114,226.017
20210209,226.98,229.6,226.31,228.5,31756.03,14657,227.918
20210210,228.91,230.31,224.95,225.74,40252.09,20689,227.51
20210211,226.9,229,223.43,226.11,38462.18,20438,226.555
20210212,225.46,228.07,224.64,227.92,26373.54,14448,226.787
20210216,229.11,229.66,224.42,224.61,42218.39,21162,226.822
20210217,225.36,225.83,220.97,224.66,41250.4,22171,223.429
20210218,223.98,223.98,219.39,220.53,44835.2,23666,220.936
20210219,220.97,226.29,220.97,225.06,51046.21,22780,224.659
20210222,222.72,226.38,222.38,223.7,39027.59,22669,224.513
20210223,224.1,224.1,215.56,221.9,70688.87,42425,219.798
20210224,222,228.78,221.72,228.54,49281.37,26221,225.454
20210225,228.47,228.64,216.02,217.57,86035.42,51887,221.842
20210226,218.02,222.22,214.81,218.1,88684.96,53372,219.096
20210301,223.5,226.79,222.24,226.49,47375.79,24715,224.984
20210302,225,226,221.46,223.01,47305.69,27029,223.168
20210303,224.78,225.25,217.28,218.68,52058.27,32082,221.372
20210304,219.05,220.68,209.43,210.97,126453.08,83371,214.809
20210305,212.5,218.13,207.21,217.86,106722.54,59236,214.498
20210308,216.1,222.25,214.91,219.8,78916.76,48252,219.857
20210309,221.25,224.98,220.95,223.16,58960.57,32628,223.372
20210310,223.82,228.97,223.2,227.1,64030.55,41079,227.253
20210311,228.78,233.25,228.27,233,45156.93,25716,231.151
20210312,232,234.49,231.38,234.15,45725.5,25380,232.969
20210315,234.44,235.33,231.92,233.7,33833.52,20213,233.586
20210316,233.62,234.25,229.13,230,47110.69,28791,231.435
20210317,229.5,232.84,227.38,232.79,42843.97,26359,230.257
20210318,231.19,232.92,224.64,225.85,56607.6,32613,228.073
20210319,225.79,228.6,222.96,227.23,58288.37,32931,226.425
20210322,225.79,228.1,224.13,225.83,35779.76,21485,225.633
20210323,224.3,224.88,216.04,216.4,79795.82,43598,219.429
20210324,217.5,221.32,211.96,213.06,73962.79,44112,216.214
20210325,212.99,217.59,208.04,217.31,89097.86,53353,212.813
20210326,218.4,220.97,215.98,220.61,54486.66,30976,218.883
20210329,218.53,220.91,214.08,215.17,68947.83,41839,216.277
20210330,215.5,218.7,213.14,218.62,52327.61,32503,216.649
20210331,218.01,222.39,217.72,220.69,64133.45,35178,220.83
20210401,221.64,224.66,221.26,224.46,45066.83,25796,223.041
20210405,226.7,227.45,223.58,224.45,50792.36,25077,224.891
20210406,223.78,226.68,223.17,225,34683.63,22527,225.128
20210407,224.23,224.6,219.95,221.72,40277.66,23718,221.678
20210408,222.03,223.71,219.4,223.42,39272.1,23757,221.629
20210409,223.24,223.92,221.24,222.21,36904.69,22175,222.17
20210412,221.75,222.93,220.41,221.47,34542.61,20081,221.574
20210413,221.55,222.56,218.84,220.9,44826.31,22669,220.736
20210414,221.66,225.99,221.16,223.66,38150.29,21124,223.93
20210415,224.99,225.78,222.26,224.38,34908.53,21244,223.741
20210416,224.25,225.68,223.01,224.74,40949.23,23587,224.455
20210419,223.69,224.24,219.94,221.73,40183.93,23219,221.689
20210420,221.6,221.75,215.25,217.35,67488.67,38374,217.414
20210421,218.57,222.61,215.5,221.45,55048.63,31774,220.363
20210422,221.79,225.33,220.78,222.31,61289.21,34302,222.724
20210423,223.35,226.65,222.02,225.45,45701.4,25414,225.203
20210426,226.5,228.68,225.95,228.52,37176.73,20564,227.919
20210427,228.59,229.38,227.51,228.15,38259.44,21360,228.408
20210428,228.17,229.49,226.9,228.62,25675.71,16330,228.339
20210429,230.03,230.95,225.8,227.59,41184.18,23116,228.293
20210430,227.32,227.8,224.15,225.09,43683.39,21946,225.486
20210503,226.86,227.96,224.93,225.53,33146.91,17041,226.343
20210504,225.19,225.81,220.96,223.46,47835.99,30461,222.685
20210505,224.36,224.79,221.37,222.57,48024.18,28013,222.808
20210506,223.22,223.63,218.67,222.56,53779.62,29492,221.146
20210507,223.05,225.93,221.68,225.5,44620.86,29079,224.739
20210510,224.92,225.67,218.8,219.34,52534.45,31409,222.06
20210511,217.3,220.38,214.05,219.12,73094.7,48756,217.852
20210512,218.45,218.75,211.26,212.45,74329.45,47501,214.746
20210513,210.9,217.44,210.5,216.23,71362.5,46402,214.886
20210514,216.88,221.59,216.5,221.55,45394.31,27482,219.66
20210517,220.09,221.85,217.9,221.85,37329.88,24597,219.89
20210518,222.2,223.22,218.86,218.92,40010.74,26140,221.498
20210519,218.21,218.26,214.07,217.25,57930.66,39478,216.265
20210520,217.36,219.86,215.85,219.81,46388.98,29712,218.299
20210521,219.87,222.35,219.49,220.05,41957.32,24975,220.823
20210524,221.15,222.45,220,221.55,40165.6,22854,221.324
20210525,221.87,223.7,219.19,219.92,35170.29,22283,220.956
20210526,220.36,223.92,220.04,223.67,37662.21,23884,222.346
20210527,223.2,227.3,222.65,227,40331.75,24035,225.496
20210528,226.8,227.19,225.06,225.65,34926.29,20074,225.898
20210601,226.94,228.55,225.97,227.92,39771.61,23977,227.576
20210602,228.41,229.14,226.84,228.5,36406.6,22475,227.9
20210603,228.16,228.44,224.04,226.17,41258.09,27536,226.09
20210604,226.55,228.05,225.98,227.06,27923.47,18995,227.174
20210607,226.56,230.77,226.5,230.62,48133.93,22645,229.948
20210608,230.55,233.48,229.64,232.98,36022.75,24390,232.062
20210609,233.1,233.7,230.99,231.47,29005.01,19101,232.252
20210610,231.13,232.18,228.72,229.3,35182.52,19382,230.037
20210611,229.37,231.98,229.37,231.75,26772.56,15095,231.115
20210614,232.07,233.34,230.15,230.96,26824.81,17887,231.426
20210615,231.04,231.47,228.51,230.29,25429.52,16620,230.141
20210616,230.05,230.68,227.65,228.6,39529.43,25359,229.288
20210617,228.64,230.2,224.52,227.49,52222.53,33594,227.446
20210618,226.79,226.87,221.13,221.19,74870.29,38343,222.995
20210621,223.07,227.5,222.55,227.02,38188.77,21938,225.858
20210622,226.43,228.41,224.72,228.23,32664.12,20626,226.731
20210623,228.15,229.96,227.26,229.09,31859.03,16897,228.884
20210624,229.74,232.48,229.49,232.43,38988.56,18799,231.152
20210625,232.03,233.4,231.38,232.3,42677.12,18291,232.407
20210628,231.91,232.59,228.78,230.39,33983.65,20578,230.655
20210629,230.57,231.73,228.78,229.65,28452.38,16238,230.204
20210630,229.19,230.31,227.45,230.27,38977.79,18393,229.383
20210701,231.01,231.81,229.72,231.39,26986.48,15321,230.989
20210702,231.39,232.33,228.57,229.19,31736.3,16928,229.743
20210706,229.01,229.57,223.87,225.38,39275.5,25151,225.767
20210707,226.01,226.67,221.81,223.99,37791.39,23339,224.156
20210708,220.8,224.06,217.86,221.67,66813.29,38990,221.1
20210709,222.82,226.7,222.82,226.7,35545.79,19778,225.423
20210712,225.12,226.88,224.25,226.59,27284.49,16193,225.85
20210713,226.12,226.24,221.99,222.03,40676.08,26024,223.472
20210714,222.5,224.35,218.56,218.69,45976.31,29768,220.685
20210715,217.49,219.05,214.94,217,64793.11,39161,217.279
20210716,218.2,220.05,214.47,214.95,47602.29,30059,216.778
20210719,212.62,214.44,209.06,212.95,94891.61,60310,211.366
20210720,214.31,219.22,211.29,218.97,64359.2,34880,216.675
20210721,220,222.46,219.21,222.22,39075.52,23426,221.401
20210722,222.21,222.96,217.58,219.01,53646.62,28067,219.075
20210723,219.77,220.36,216.91,218.76,40454.08,21098,218.907
20210726,217.63,222.05,216.62,219.83,30798.69,19631,220.391
20210727,218.59,219.75,215.39,217.73,58000.26,36106,217.095
20210728,218.5,222.59,217.4,221.34,50238.3,30040,220.126
20210729,221.91,224.43,221.88,222.03,34207.66,20708,223.165
20210730,221.09,224.05,220.28,221.41,43508.34,24807,221.679
20210802,223.22,224.54,219.64,220.34,40192.6,23971,221.732
20210803,221.24,221.69,217.11,219.98,40042.99,25253,219.622
20210804,220.3,221.19,217.81,218.25,41348.54,26503,219.088
20210805,218.58,222.44,218.32,221.8,39494.41,23188,220.991
20210806,221.99,225.2,221.99,223.21,39773.77,25929,223.338
20210809,222.1,223.23,221.22,222.15,30011.38,18996,222.371
20210810,222.11,223.21,221.2,222.58,32773.04,20105,222.498
20210811,222.26,223.83,220.47,223.7,39397.45,28028,222.103
20210812,223.75,224.06,221.71,222.83,38079.65,21112,222.782
20210813,222.81,223.3,220.5,220.5,27284.64,15212,221.55
20210816,220.4,220.46,217.66,218.9,36096.99,22845,219.108
20210817,216.63,217.45,213.75,215.78,51077.45,32011,215.842
20210818,216.51,218.04,213.35,214.3,40312.49,25964,216.354
20210819,211.58,214.07,209.99,211.52,53105.08,32723,212.325
20210820,210.63,216,210.23,215.66,45974.39,29567,213.896
20210823,217.05,220.06,216.95,220.06,41111.58,25678,218.865
20210824,220.21,222,219.69,221.69,29764,16820,221.138
20210825,221.52,223.97,220.85,222.49,27992.7,16250,222.799
20210826,222.41,223.16,219.75,219.91,32655.52,21560,221.252
20210827,221.18,227.02,220.59,226.71,46542.92,24876,225.084
20210830,226.76,227.51,224.99,225.56,37799.55,21556,225.802
20210831,226.01,226.61,224.33,226.53,27033.75,15980,225.726
20210901,227.69,228.24,224.87,227.56,37437.55,21637,226.965
20210902,228,229.84,227.6,229.13,34314.38,21694,228.833
20210903,229.87,229.92,227.2,227.24,27005.22,16679,228.142
20210907,227.85,229,226.07,226.18,28584.06,18492,227.457
20210908,224.96,226.6,222.63,223.38,40108.36,23789,224.243
20210909,222.68,226.28,222.43,224.19,39007.07,22789,224.563
20210910,225.41,225.82,221.53,221.62,33581.43,22075,223.319
20210913,223.33,223.73,220.25,223.31,48254.01,31430,222.424
20210914,223.04,224.6,219.08,220.04,43392.01,29618,221.178
20210915,219.89,222.73,219.46,222.23,57802.31,24616,221.615
20210916,222.01,223.34,220.26,221.84,33114.57,21547,221.901
20210917,222.26,223.02,220.64,221.83,71146.35,27112,222.113
20210920,219.14,219.52,214.22,217.68,70928.16,38799,216.756
20210921,220.02,220.25,215.83,216.79,39926.06,24834,217.893
20210922,218.49,222.54,218.49,221.24,55033.47,28987,220.796
20210923,223.19,225.64,221.56,224.97,38284.42,23224,224.13
20210924,223.28,224.35,221.85,223.5,38020.77,23693,223.416
20210927,224.05,227.67,222.88,226.5,45428.05,25476,226.064
20210928,225.52,226.1,220.85,222,65172.08,38646,222.736
20210929,222.86,223.33,220.17,221.86,38367.99,25862,221.376
20210930,223.55,223.7,218.42,219.14,64339.09,38427,219.965
20211001,217.23,223.5,216.12,222.8,55330.15,34263,220.661
20211004,221.4,222.48,218.93,220.26,55029.48,33999,220.295
20211005,219.67,223.06,219.54,220.6,36470.33,22909,221.258
20211006,218.59,220.83,216.76,220.48,65567.64,42958,218.507
20211007,220.84,224.95,220.45,224,39017.28,22721,223.329
20211008,223.83,224.34,221.4,221.64,29544.3,18493,222.548
20211011,220.69,223.54,219.83,220.15,27376.76,17044,221.799
20211012,219.12,222.47,218.94,220.96,32740.39,20725,221.44
20211013,221.83,223.1,219.83,222.94,35417.53,20108,221.952
